TwoTheta Intensity
44.7469 4.406
44.7731 4.552
44.7994 4.677
44.8257 4.542
44.8520 4.260
44.8782 4.240
44.9045 4.875
44.9308 4.198
44.9570 4.906
44.9833 4.042
45.0096 4.698
45.0359 4.563
45.0621 4.292
45.0884 4.583
45.1147 4.740
45.1410 4.490
45.1672 4.802
45.1935 4.365
45.2198 5.042
45.2460 4.521
45.2723 4.719
45.2986 4.750
45.3249 4.719
45.3511 4.781
45.3774 4.677
45.4037 4.708
45.4299 4.990
45.4562 4.469
45.4825 4.354
45.5088 4.906
45.5350 4.927
45.5613 4.823
45.5876 4.802
45.6139 4.469
45.6401 4.771
45.6664 5.010
45.6927 4.677
45.7189 4.333
45.7452 4.448
45.7715 4.719
45.7978 4.844
45.8240 4.938
45.8503 4.573
45.8766 4.344
45.9028 4.469
45.9291 4.625
45.9554 4.438
45.9817 4.531
46.0079 4.646
46.0342 4.677
46.0605 4.646
46.0868 4.667
46.1130 5.083
46.1393 4.938
46.1656 4.688
46.1918 5.021
46.2181 4.885
46.2444 4.646
46.2707 4.844
46.2969 4.750
46.3232 5.135
46.3495 4.563
46.3758 4.531
46.4020 4.719
46.4283 5.073
46.4546 4.552
46.4808 4.615
46.5071 4.490
46.5334 4.781
46.5597 4.823
46.5859 4.427
46.6122 4.698
46.6385 4.719
46.6647 4.458
46.6910 4.469
46.7173 4.740
46.7436 4.677
46.7698 5.250
46.7961 4.750
46.8224 4.500
46.8487 4.917
46.8749 4.802
46.9012 4.698
46.9275 4.969
46.9537 4.760
46.9800 4.885
47.0063 4.948
47.0326 5.031
47.0588 4.448
47.0851 4.646
47.1114 4.667
47.1376 4.875
47.1639 4.667
47.1902 4.375
47.2165 4.688
47.2427 4.396
47.2690 4.823
47.2953 4.625
47.3216 4.792
47.3478 4.854
47.3741 4.510
47.4004 4.708
47.4266 5.135
47.4529 4.865
47.4792 4.479
47.5055 4.573
47.5317 4.260
47.5580 4.833
47.5843 4.823
47.6105 4.906
47.6368 4.354
47.6631 4.719
47.6894 4.802
47.7156 4.625
47.7419 4.823
47.7682 4.760
47.7945 4.573
47.8207 4.760
47.8470 4.510
47.8733 4.802
47.8995 4.958
47.9258 4.344
47.9521 4.479
47.9784 4.573
48.0046 4.385
48.0309 4.396
48.0572 4.031
48.0834 4.635
48.1097 4.688
48.1360 4.760
48.1623 4.385
48.1885 4.802
48.2148 4.573
48.2411 4.500
48.2674 4.479
48.2936 4.219
48.3199 4.740
48.3462 4.510
48.3724 4.417
48.3987 5.031
48.4250 4.396
48.4513 4.479
48.4775 5.000
48.5038 4.667
48.5301 4.583
48.5563 4.708
48.5826 4.792
48.6089 5.302
48.6352 4.667
48.6614 4.604
48.6877 4.781
48.7140 4.719
48.7403 4.625
48.7665 4.813
48.7928 4.719
48.8191 4.688
48.8453 5.073
48.8716 4.656
48.8979 5.031
48.9242 4.438
48.9504 4.719
48.9767 4.740
49.0030 4.635
49.0292 4.115
49.0555 4.667
49.0818 4.479
49.1081 4.667
49.1343 4.719
49.1606 4.885
49.1869 4.333
49.2132 4.344
49.2394 5.000
49.2657 4.281
49.2920 4.344
49.3182 4.375
49.3445 4.177
49.3708 4.688
49.3971 4.542
49.4233 4.604
49.4496 4.448
49.4759 4.219
49.5021 4.667
49.5284 4.250
49.5547 4.052
49.5810 4.823
49.6072 4.656
49.6335 4.354
49.6598 4.635
49.6861 4.531
49.7123 4.969
49.7386 4.469
49.7649 4.823
49.7911 4.427
49.8174 4.531
49.8437 4.458
49.8700 4.458
49.8962 4.396
49.9225 4.458
49.9488 4.344
49.9750 4.573
50.0013 4.448
50.0276 4.385
50.0539 4.208
50.0801 4.500
50.1064 4.302
50.1327 4.365
50.1590 4.521
50.1852 4.813
50.2115 4.396
50.2378 4.604
50.2640 4.802
50.2903 4.469
50.3166 4.615
50.3429 4.469
50.3691 4.698
50.3954 4.906
50.4217 4.927
50.4479 4.865
50.4742 5.073
50.5005 5.229
50.5268 4.729
50.5530 4.677
50.5793 5.385
50.6056 5.313
50.6319 5.188
50.6581 5.198
50.6844 5.115
50.7107 5.573
50.7369 4.969
50.7632 4.740
50.7895 4.906
50.8158 4.990
50.8420 4.260
50.8683 5.115
50.8946 4.417
50.9208 4.271
50.9471 4.823
50.9734 4.646
50.9997 4.729
51.0259 4.781
51.0522 4.260
51.0785 4.792
51.1048 4.656
51.1310 4.198
51.1573 4.323
51.1836 4.552
51.2098 4.271
51.2361 4.521
51.2624 4.344
51.2887 4.594
51.3149 4.271
51.3412 4.094
51.3675 4.396
51.3937 4.406
51.4200 4.250
51.4463 4.302
51.4726 4.615
51.4988 4.167
51.5251 4.427
51.5514 4.156
51.5777 4.302
51.6039 4.427
51.6302 4.260
51.6565 4.323
51.6827 4.281
51.7090 4.250
51.7353 4.302
51.7616 4.375
51.7878 4.427
51.8141 4.000
51.8404 3.833
51.8666 4.365
51.8929 4.552
51.9192 4.385
51.9455 4.333
51.9717 4.406
51.9980 4.083
52.0243 4.010
52.0506 4.281
52.0768 4.760
52.1031 4.479
52.1294 4.333
52.1556 4.281
52.1819 4.198
52.2082 4.552
52.2345 4.635
52.2607 4.188
52.2870 4.500
52.3133 4.198
52.3395 4.458
52.3658 4.146
52.3921 3.896
52.4184 4.427
52.4446 4.375
52.4709 4.667
52.4972 4.500
52.5235 4.115
52.5497 3.885
52.5760 4.469
52.6023 4.552
52.6285 4.792
52.6548 4.479
52.6811 4.271
52.7074 4.458
52.7336 4.177
52.7599 4.344
52.7862 4.417
52.8124 4.229
52.8387 4.302
52.8650 3.979
52.8913 4.052
52.9175 4.292
52.9438 4.479
52.9701 4.167
52.9964 4.729
53.0226 4.250
53.0489 4.302
53.0752 4.406
53.1014 4.219
53.1277 3.969
53.1540 4.385
53.1803 4.448
53.2065 4.240
53.2328 4.417
53.2591 4.531
53.2853 4.156
53.3116 4.427
53.3379 4.708
53.3642 4.417
53.3904 4.427
53.4167 4.490
53.4430 4.313
53.4693 4.260
53.4955 3.854
53.5218 3.938
53.5481 4.260
53.5743 4.385
53.6006 3.740
53.6269 4.333
53.6532 4.104
53.6794 4.135
53.7057 4.250
53.7320 4.375
53.7583 4.073
53.7845 4.115
53.8108 4.344
53.8371 4.281
53.8633 4.604
53.8896 3.948
53.9159 4.042
53.9422 3.792
53.9684 4.479
53.9947 3.625
54.0210 4.333
54.0472 4.052
54.0735 4.333
54.0998 3.990
54.1261 4.063
54.1523 4.250
54.1786 4.031
54.2049 3.990
54.2312 4.000
54.2574 4.031
54.2837 4.135
54.3100 3.729
54.3362 4.073
54.3625 4.156
54.3888 3.854
54.4151 4.000
54.4413 4.073
54.4676 4.219
54.4939 3.823
54.5201 3.844
54.5464 3.885
54.5727 3.875
54.5990 3.844
54.6252 4.104
54.6515 3.906
54.6778 4.302
54.7041 3.854
54.7303 3.906
54.7566 4.042
54.7829 4.073
54.8091 3.990
54.8354 3.844
54.8617 3.833
54.8880 3.917
54.9142 3.906
54.9405 4.052
54.9668 4.240
54.9930 3.938
55.0193 4.125
55.0456 4.573
55.0719 4.271
55.0981 4.594
55.1244 3.906
55.1507 4.344
55.1770 4.219
55.2032 4.115
55.2295 4.396
55.2558 4.271
55.2820 4.385
55.3083 3.906
55.3346 4.135
55.3609 4.510
55.3871 4.198
55.4134 3.854
55.4397 3.719
55.4659 4.135
55.4922 3.896
55.5185 3.823
55.5448 3.500
55.5710 3.771
55.5973 3.979
55.6236 3.875
55.6499 3.615
55.6761 3.729
55.7024 3.740
55.7287 3.729
55.7549 3.688
55.7812 3.781
55.8075 3.698
55.8338 3.698
55.8600 3.521
55.8863 3.604
55.9126 4.125
55.9388 3.990
55.9651 3.927
55.9914 3.740
56.0177 3.625
56.0439 3.563
56.0702 3.865
56.0965 3.750
56.1228 3.833
56.1490 3.531
56.1753 3.625
56.2016 3.635
56.2278 4.208
56.2541 3.844
56.2804 3.667
56.3067 3.760
56.3329 3.969
56.3592 3.583
56.3855 4.000
56.4117 3.219
56.4380 3.698
56.4643 3.771
56.4906 3.427
56.5168 3.375
56.5431 3.781
56.5694 3.448
56.5957 3.969
56.6219 3.875
56.6482 3.698
56.6745 3.583
56.7007 3.448
56.7270 3.458
56.7533 3.677
56.7796 3.573
56.8058 3.490
56.8321 3.469
56.8584 3.698
56.8846 3.833
56.9109 3.865
56.9372 3.479
56.9635 3.542
56.9897 3.625
57.0160 3.771
57.0423 3.802
57.0686 3.813
57.0948 3.490
57.1211 3.448
57.1474 3.677
57.1736 3.781
57.1999 3.427
57.2262 3.979
57.2525 3.625
57.2787 3.594
57.3050 3.427
57.3313 3.542
57.3575 3.854
57.3838 3.510
57.4101 3.677
57.4364 3.750
57.4626 3.771
57.4889 3.906
57.5152 3.552
57.5415 3.635
57.5677 3.396
57.5940 3.458
57.6203 3.177
57.6465 3.656
57.6728 3.500
57.6991 3.448
57.7254 3.458
57.7516 3.833
57.7779 3.625
57.8042 3.385
57.8304 3.333
57.8567 3.510
57.8830 3.792
57.9093 3.604
57.9355 3.667
57.9618 3.531
57.9881 3.750
58.0144 3.896
58.0406 3.656
58.0669 3.719
58.0932 3.917
58.1194 3.563
58.1457 3.427
58.1720 3.448
58.1983 3.292
58.2245 3.938
58.2508 3.833
58.2771 3.688
58.3033 3.604
58.3296 3.625
58.3559 3.594
58.3822 3.531
58.4084 3.490
58.4347 3.594
58.4610 3.521
58.4873 3.698
58.5135 3.667
58.5398 3.438
58.5661 3.510
58.5923 3.250
58.6186 3.813
58.6449 3.313
58.6712 3.490
58.6974 3.313
58.7237 3.635
58.7500 3.750
58.7762 3.604
58.8025 3.656
58.8288 3.552
58.8551 3.615
58.8813 3.646
58.9076 3.646
58.9339 3.448
58.9602 3.844
58.9864 3.542
59.0127 3.646
59.0390 3.438
59.0652 3.802
59.0915 3.625
59.1178 3.292
59.1441 4.042
59.1703 3.844
59.1966 3.521
59.2229 3.313
59.2491 3.896
59.2754 3.458
59.3017 3.656
59.3280 3.885
59.3542 3.583
59.3805 3.573
59.4068 3.740
59.4331 3.729
59.4593 4.021
59.4856 3.885
59.5119 3.927
59.5381 3.927
59.5644 3.688
59.5907 4.094
59.6170 4.229
59.6432 3.948
59.6695 3.854
59.6958 3.677
59.7220 3.792
59.7483 3.990
59.7746 4.104
59.8009 4.052
59.8271 4.031
59.8534 4.208
59.8797 4.198
59.9060 3.813
59.9322 4.073
59.9585 4.104
59.9848 3.740
60.0110 4.271
60.0373 4.125
60.0636 4.156
60.0899 4.281
60.1161 3.781
60.1424 3.844
60.1687 3.646
60.1949 4.010
60.2212 3.938
60.2475 3.896
60.2738 3.896
60.3000 3.792
60.3263 3.667
60.3526 3.792
60.3789 4.031
60.4051 3.563
60.4314 3.438
60.4577 3.292
60.4839 3.354
60.5102 3.417
60.5365 3.656
60.5628 3.604
60.5890 3.781
60.6153 3.729
60.6416 3.823
60.6678 3.802
60.6941 3.771
60.7204 3.438
60.7467 3.594
60.7729 3.260
60.7992 3.677
60.8255 3.323
60.8518 3.698
60.8780 3.427
60.9043 3.760
60.9306 3.833
60.9568 3.458
60.9831 3.458
61.0094 3.500
61.0357 3.333
61.0619 3.635
61.0882 3.333
61.1145 3.521
61.1407 3.375
61.1670 4.000
61.1933 3.615
61.2196 3.719
61.2458 3.396
61.2721 3.885
61.2984 4.042
61.3247 3.677
61.3509 3.219
61.3772 3.729
61.4035 3.458
61.4297 3.635
61.4560 3.531
61.4823 3.813
61.5086 3.635
61.5348 3.927
61.5611 3.719
61.5874 3.646
61.6137 3.563
61.6399 3.771
61.6662 3.552
61.6925 3.708
61.7187 3.573
61.7450 3.240
61.7713 3.521
61.7976 3.448
61.8238 3.594
61.8501 3.552
61.8764 3.177
61.9026 3.135
61.9289 3.313
61.9552 3.417
61.9815 3.365
62.0077 3.458
62.0340 3.219
62.0603 3.365
62.0866 3.396
62.1128 2.958
62.1391 3.542
62.1654 3.156
62.1916 3.438
62.2179 3.615
62.2442 3.250
62.2705 3.625
62.2967 3.479
62.3230 3.667
62.3493 3.760
62.3755 3.094
62.4018 3.354
62.4281 3.125
62.4544 3.417
62.4806 3.260
62.5069 3.458
62.5332 3.448
62.5595 3.313
62.5857 3.656
62.6120 3.281
62.6383 3.177
62.6645 3.271
62.6908 3.344
62.7171 3.406
62.7434 3.510
62.7696 3.333
62.7959 3.073
62.8222 3.521
62.8484 3.479
62.8747 3.344
62.9010 3.448
62.9273 3.688
62.9535 3.031
62.9798 3.313
63.0061 3.438
63.0324 3.448
63.0586 3.365
63.0849 3.521
63.1112 3.281
63.1374 3.198
63.1637 3.760
63.1900 3.583
63.2163 3.208
63.2425 3.458
63.2688 3.177
63.2951 3.375
63.3213 3.427
63.3476 3.479
63.3739 3.427
63.4002 3.542
63.4264 3.031
63.4527 2.875
63.4790 3.406
63.5053 3.115
63.5315 3.542
63.5578 3.281
63.5841 3.615
63.6103 2.979
63.6366 3.615
63.6629 3.198
63.6892 3.552
63.7154 3.375
63.7417 3.260
63.7680 3.260
63.7942 3.021
63.8205 3.125
63.8468 3.021
63.8731 3.292
63.8993 3.188
63.9256 2.969
63.9519 3.177
63.9782 3.188
64.0044 3.188
64.0307 3.042
64.0570 3.219
64.0832 3.615
64.1095 3.208
64.1358 3.604
64.1621 3.635
64.1883 3.417
64.2146 3.406
64.2409 3.271
64.2671 3.521
64.2934 3.115
64.3197 3.406
64.3460 3.740
64.3722 3.271
64.3985 3.198
64.4248 3.740
64.4511 3.135
64.4773 3.146
64.5036 3.438
64.5299 3.323
64.5561 3.458
64.5824 3.385
64.6087 3.229
64.6350 3.052
64.6612 3.073
64.6875 3.146
64.7138 3.125
64.7400 3.385
64.7663 2.792
64.7926 3.208
64.8189 3.469
64.8451 3.167
64.8714 3.396
64.8977 3.500
64.9240 3.156
64.9502 3.500
64.9765 3.146
65.0028 3.260
65.0290 3.104
65.0553 3.344
65.0816 3.365
65.1079 3.333
65.1341 3.042
65.1604 3.125
65.1867 3.469
65.2129 3.635
65.2392 3.177
65.2655 3.302
65.2918 3.156
65.3180 3.406
65.3443 3.125
65.3706 3.260
65.3969 3.198
65.4231 3.104
65.4494 3.250
65.4757 3.250
65.5019 3.240
65.5282 3.042
65.5545 3.594
65.5808 3.188
65.6070 3.323
65.6333 3.229
65.6596 3.167
65.6858 3.167
65.7121 3.438
65.7384 3.542
65.7647 2.802
65.7909 3.365
65.8172 3.438
65.8435 3.458
65.8698 3.385
65.8960 3.302
65.9223 3.083
65.9486 3.365
65.9748 3.021
66.0011 3.323
66.0274 3.458
66.0537 3.604
66.0799 3.354
66.1062 3.510
66.1325 3.063
66.1587 3.510
66.1850 3.115
66.2113 3.250
66.2376 3.094
66.2638 3.229
66.2901 3.323
66.3164 3.115
66.3427 3.563
66.3689 3.323
66.3952 3.344
66.4215 3.333
66.4477 3.531
66.4740 3.490
66.5003 3.208
66.5266 3.510
66.5528 3.281
66.5791 3.396
66.6054 3.594
66.6316 3.938
66.6579 3.458
66.6842 3.250
66.7105 3.146
66.7367 3.708
66.7630 3.448
66.7893 3.375
66.8156 3.281
66.8418 3.531
66.8681 3.385
66.8944 3.385
66.9206 3.198
66.9469 3.240
66.9732 3.625
66.9995 3.385
67.0257 3.385
67.0520 3.583
67.0783 3.198
67.1045 3.250
67.1308 3.292
67.1571 3.281
67.1834 3.208
67.2096 3.198
67.2359 3.417
67.2622 3.177
67.2885 3.125
67.3147 3.792
67.3410 3.406
67.3673 3.542
67.3935 3.115
67.4198 2.948
67.4461 2.917
67.4724 3.021
67.4986 2.979
67.5249 2.865
67.5512 3.115
67.5774 3.021
67.6037 3.458
67.6300 3.563
67.6563 2.990
67.6825 3.385
67.7088 3.156
67.7351 3.260
67.7614 2.781
67.7876 3.010
67.8139 3.219
67.8402 2.979
67.8664 3.135
67.8927 3.156
67.9190 3.156
67.9453 3.604
67.9715 2.802
67.9978 3.271
68.0241 3.031
68.0503 3.021
68.0766 3.125
68.1029 3.156
68.1292 3.021
68.1554 3.240
68.1817 3.510
68.2080 3.198
68.2343 3.146
68.2605 3.250
68.2868 3.073
68.3131 3.323
68.3393 2.865
68.3656 3.260
68.3919 3.260
68.4182 2.958
68.4444 2.969
68.4707 2.917
68.4970 2.958
68.5232 2.885
68.5495 3.250
68.5758 3.281
68.6021 3.323
68.6283 2.896
68.6546 3.417
68.6809 3.198
68.7072 3.083
68.7334 2.917
68.7597 3.417
68.7860 3.104
68.8122 3.042
68.8385 3.219
68.8648 3.500
68.8911 3.292
68.9173 3.073
68.9436 3.240
68.9699 3.396
68.9961 3.146
69.0224 3.427
69.0487 3.260
69.0750 3.323
69.1012 2.938
69.1275 3.115
69.1538 2.990
69.1801 2.854
69.2063 3.104
69.2326 3.125
69.2589 3.250
69.2851 3.313
69.3114 2.958
69.3377 2.802
69.3640 3.021
69.3902 3.427
69.4165 3.302
69.4428 3.031
69.4691 3.052
69.4953 2.990
69.5216 3.000
69.5479 2.979
69.5741 2.990
69.6004 3.156
69.6267 3.250
69.6530 3.135
69.6792 2.979
69.7055 3.198
69.7318 3.042
69.7580 2.896
69.7843 3.365
69.8106 3.146
69.8369 3.135
69.8631 3.260
69.8894 2.875
69.9157 2.948
69.9420 3.010
69.9682 3.313
69.9945 3.042
70.0208 2.938
70.0470 3.042
70.0733 3.188
70.0996 3.094
70.1259 3.063
70.1521 3.292
70.1784 3.188
70.2047 2.958
70.2309 2.844
70.2572 2.865
70.2835 2.948
70.3098 2.865
70.3360 3.323
70.3623 2.938
70.3886 3.135
70.4149 2.865
70.4411 3.010
70.4674 3.021
70.4937 2.958
70.5199 2.979
70.5462 3.146
70.5725 3.000
70.5988 2.969
70.6250 2.885
70.6513 2.969
70.6776 2.958
70.7038 2.969
70.7301 3.000
70.7564 2.938
70.7827 2.958
70.8089 3.083
70.8352 2.948
70.8615 3.365
70.8878 3.073
70.9140 3.083
70.9403 3.083
70.9666 2.708
70.9928 2.542
71.0191 2.823
71.0454 2.990
71.0717 2.948
71.0979 2.885
71.1242 2.802
71.1505 3.104
71.1767 2.854
71.2030 3.167
71.2293 2.948
71.2556 2.875
71.2818 2.740
71.3081 3.177
71.3344 3.135
71.3607 3.073
71.3869 3.188
71.4132 3.458
71.4395 3.094
71.4657 3.052
71.4920 2.896
71.5183 3.208
71.5446 3.000
71.5708 3.052
71.5971 3.208
71.6234 2.948
71.6496 3.156
71.6759 2.865
71.7022 3.260
71.7285 2.990
71.7547 2.990
71.7810 3.083
71.8073 3.333
71.8336 3.250
71.8598 3.010
71.8861 3.063
71.9124 3.042
71.9386 3.042
71.9649 2.563
71.9912 2.813
72.0175 3.219
72.0437 3.094
72.0700 2.802
72.0963 3.094
72.1225 2.906
72.1488 3.083
72.1751 3.010
72.2014 3.104
72.2276 2.833
72.2539 2.927
72.2802 2.438
72.3065 3.208
72.3327 3.083
72.3590 3.073
72.3853 2.615
72.4115 2.906
72.4378 2.896
72.4641 2.802
72.4904 2.854
72.5166 2.938
72.5429 2.740
72.5692 3.156
72.5954 2.833
72.6217 2.771
72.6480 3.156
72.6743 2.875
72.7005 3.021
72.7268 3.021
72.7531 2.719
72.7794 3.115
72.8056 2.875
72.8319 3.167
72.8582 2.781
72.8844 2.615
72.9107 2.844
72.9370 3.042
72.9633 2.885
72.9895 3.125
73.0158 2.948
73.0421 2.990
73.0683 2.979
73.0946 3.042
73.1209 2.885
73.1472 2.875
73.1734 2.990
73.1997 3.188
73.2260 3.052
73.2523 2.771
73.2785 2.510
73.3048 2.729
73.3311 2.760
73.3573 2.927
73.3836 2.833
73.4099 3.031
73.4362 2.771
73.4624 2.729
73.4887 2.771
73.5150 2.583
73.5412 2.823
73.5675 2.688
73.5938 2.771
73.6201 2.833
73.6463 2.948
73.6726 2.917
73.6989 2.865
73.7252 2.948
73.7514 3.021
73.7777 2.885
73.8040 2.760
73.8302 2.698
73.8565 2.906
73.8828 2.615
73.9091 2.948
73.9353 2.708
73.9616 2.750
73.9879 2.938
74.0141 2.823
74.0404 2.792
74.0667 3.083
74.0930 2.792
74.1192 2.865
74.1455 2.656
74.1718 2.802
74.1981 2.719
74.2243 2.625
74.2506 2.677
74.2769 2.615
74.3031 2.958
74.3294 2.667
74.3557 2.740
74.3820 2.802
74.4082 2.885
74.4345 2.979
74.4608 2.885
74.4870 2.833
74.5133 2.906
74.5396 2.833
74.5659 3.083
74.5921 2.677
74.6184 2.667
74.6447 2.854
74.6710 2.750
74.6972 2.438
74.7235 2.625
74.7498 2.969
74.7760 2.906
74.8023 2.927
74.8286 2.646
74.8549 3.125
74.8811 2.854
74.9074 2.896
74.9337 2.865
74.9599 2.854
74.9862 2.958
75.0125 2.990
75.0388 2.865
75.0650 2.719
75.0913 2.958
75.1176 2.771
75.1439 2.635
75.1701 2.938
75.1964 2.510
75.2227 3.094
75.2489 2.708
75.2752 2.542
75.3015 2.542
75.3278 2.563
75.3540 2.594
75.3803 2.865
75.4066 2.896
75.4328 2.906
75.4591 2.885
75.4854 2.771
75.5117 2.948
75.5379 2.781
75.5642 2.844
75.5905 2.969
75.6168 2.479
75.6430 2.688
75.6693 2.583
75.6956 2.563
75.7218 2.573
75.7481 2.948
75.7744 2.656
75.8007 2.781
75.8269 2.406
75.8532 2.792
75.8795 2.667
75.9057 2.760
75.9320 2.625
75.9583 2.594
75.9846 2.896
76.0108 2.719
76.0371 2.479
76.0634 2.740
76.0897 2.688
76.1159 2.906
76.1422 2.927
76.1685 2.885
76.1947 2.656
76.2210 2.615
76.2473 3.010
76.2736 3.031
76.2998 2.896
76.3261 2.948
76.3524 2.844
76.3786 3.031
76.4049 2.604
76.4312 2.938
76.4575 2.583
76.4837 2.573
76.5100 3.021
76.5363 2.594
76.5626 2.906
76.5888 2.958
76.6151 3.000
76.6414 3.260
76.6676 2.667
76.6939 2.844
76.7202 2.646
76.7465 2.844
76.7727 2.844
76.7990 3.135
76.8253 2.948
76.8515 2.917
76.8778 3.063
76.9041 2.833
76.9304 2.656
76.9566 2.979
76.9829 2.354
77.0092 2.677
77.0355 2.656
77.0617 2.875
77.0880 2.417
77.1143 2.698
77.1405 3.042
77.1668 2.677
77.1931 2.417
77.2194 2.563
77.2456 2.573
77.2719 2.531
77.2982 2.646
77.3245 2.750
77.3507 2.521
77.3770 2.979
77.4033 2.948
77.4295 2.938
77.4558 2.615
77.4821 2.844
77.5084 2.865
77.5346 2.813
77.5609 2.656
77.5872 2.813
77.6134 2.500
77.6397 2.656
77.6660 2.510
77.6923 2.802
77.7185 2.510
77.7448 2.948
77.7711 2.771
77.7974 2.927
77.8236 2.583
77.8499 2.375
77.8762 2.396
77.9024 2.625
77.9287 2.813
77.9550 2.802
77.9813 2.521
78.0075 2.729
78.0338 2.573
78.0601 2.698
78.0863 2.521
78.1126 2.594
78.1389 2.500
78.1652 2.448
78.1914 2.469
78.2177 2.698
78.2440 2.438
78.2703 2.594
78.2965 2.646
78.3228 2.583
78.3491 2.469
78.3753 2.583
78.4016 2.573
78.4279 2.417
78.4542 2.750
78.4804 2.740
78.5067 2.458
78.5330 2.583
78.5592 2.719
78.5855 2.260
78.6118 2.563
78.6381 2.542
78.6643 2.625
78.6906 2.729
78.7169 2.708
78.7432 2.563
78.7694 2.552
78.7957 2.448
78.8220 2.750
78.8482 2.698
78.8745 2.458
78.9008 2.552
78.9271 2.615
78.9533 2.427
78.9796 2.438
79.0059 2.531
79.0321 2.604
79.0584 2.823
79.0847 2.677
79.1110 2.500
79.1372 2.677
79.1635 2.427
79.1898 2.531
79.2161 2.635
79.2423 2.563
79.2686 2.479
79.2949 2.438
79.3211 2.302
79.3474 2.219
79.3737 2.250
79.4000 2.313
79.4262 2.719
79.4525 2.333
79.4788 2.729
79.5050 2.125
79.5313 2.625
79.5576 2.531
79.5839 2.156
79.6101 2.698
79.6364 2.688
79.6627 2.677
79.6890 2.510
79.7152 2.365
79.7415 2.677
79.7678 2.542
79.7940 2.604
79.8203 2.396
79.8466 2.302
79.8729 2.469
79.8991 2.698
79.9254 2.635
79.9517 2.677
79.9779 2.354
80.0042 2.583
80.0305 2.865
80.0568 2.302
80.0830 2.677
80.1093 2.510
80.1356 2.625
80.1619 2.813
80.1881 2.448
80.2144 2.635
80.2407 2.771
80.2669 2.708
80.2932 2.552
80.3195 2.635
80.3458 2.521
80.3720 2.281
80.3983 2.646
80.4246 2.646
80.4508 2.500
80.4771 2.854
80.5034 2.635
80.5297 2.563
80.5559 2.479
80.5822 2.271
80.6085 2.552
80.6348 2.458
80.6610 2.646
80.6873 2.813
80.7136 2.521
80.7398 2.521
80.7661 2.240
80.7924 2.354
80.8187 2.688
80.8449 2.385
80.8712 2.229
80.8975 2.406
80.9237 2.333
80.9500 2.719
80.9763 2.615
81.0026 2.104
81.0288 2.479
81.0551 2.813
81.0814 2.458
81.1077 2.500
81.1339 2.521
81.1602 2.469
81.1865 2.510
81.2127 2.469
81.2390 2.594
81.2653 2.490
81.2916 2.469
81.3178 2.667
81.3441 2.490
81.3704 2.969
81.3966 2.490
81.4229 2.469
81.4492 2.344
81.4755 2.427
81.5017 2.750
81.5280 2.521
81.5543 2.521
81.5806 2.406
81.6068 2.365
81.6331 2.604
81.6594 2.302
81.6856 2.594
81.7119 2.531
81.7382 2.677
81.7645 2.542
81.7907 2.688
81.8170 2.667
81.8433 2.125
81.8695 2.625
81.8958 2.365
81.9221 2.365
81.9484 2.302
81.9746 2.385
82.0009 2.396
82.0272 2.646
82.0535 2.510
82.0797 2.656
82.1060 2.740
82.1323 2.594
82.1585 2.563
82.1848 2.479
82.2111 2.396
82.2374 2.677
82.2636 2.677
82.2899 2.281
82.3162 2.490
82.3424 2.281
82.3687 2.521
82.3950 2.479
82.4213 2.323
82.4475 2.500
82.4738 2.510
82.5001 2.625
82.5264 2.688
82.5526 2.323
82.5789 2.219
82.6052 2.823
82.6314 2.281
82.6577 2.146
82.6840 2.604
82.7103 2.427
82.7365 2.115
82.7628 2.510
82.7891 2.646
82.8153 2.375
82.8416 2.635
82.8679 2.385
82.8942 2.469
82.9204 2.417
82.9467 2.552
82.9730 2.260
82.9993 2.302
83.0255 2.521
83.0518 2.521
83.0781 2.563
83.1043 2.510
83.1306 2.396
83.1569 2.583
83.1832 2.448
83.2094 2.708
83.2357 2.427
83.2620 2.510
83.2882 2.563
83.3145 2.521
83.3408 2.448
83.3671 2.063
83.3933 2.552
83.4196 2.271
83.4459 2.448
83.4722 2.604
83.4984 2.427
83.5247 2.479
83.5510 2.469
83.5772 2.813
83.6035 2.500
83.6298 2.333
83.6561 2.198
83.6823 2.385
83.7086 2.563
83.7349 2.375
83.7611 2.104
83.7874 2.490
83.8137 2.479
83.8400 2.656
83.8662 2.333
83.8925 2.510
83.9188 2.656
83.9451 2.427
83.9713 2.427
83.9976 2.406
84.0239 2.323
84.0501 2.365
84.0764 2.177
84.1027 2.510
84.1290 2.240
84.1552 2.448
84.1815 2.479
84.2078 2.313
84.2340 2.188
84.2603 2.313
84.2866 2.375
84.3129 2.521
84.3391 2.354
84.3654 2.354
84.3917 2.438
84.4180 2.594
84.4442 2.229
84.4705 2.292
84.4968 2.563
84.5230 2.688
84.5493 2.698
84.5756 2.573
84.6019 2.510
84.6281 2.604
84.6544 2.542
84.6807 2.510
84.7069 2.531
84.7332 2.469
84.7595 2.500
84.7858 2.365
84.8120 2.563
84.8383 2.365
84.8646 2.115
84.8909 2.479
84.9171 2.396
84.9434 2.417
84.9697 2.719
84.9959 2.563
85.0222 2.344
85.0485 2.344
85.0748 2.646
85.1010 2.438
85.1273 2.448
85.1536 2.448
85.1799 2.313
85.2061 2.188
85.2324 2.385
85.2587 2.240
85.2849 2.313
85.3112 2.313
85.3375 2.438
85.3638 2.719
85.3900 2.594
85.4163 2.281
85.4426 2.188
85.4688 2.198
85.4951 2.469
85.5214 2.510
85.5477 2.083
