TwoTheta	Intensity
38.6254	332.3329416
38.6517	321.6980991
38.678	298.130024
38.7043	268.1046861
38.7305	246.093597
38.7568	222.8516
38.7831	206.8302723
38.8093	203.360732
38.8356	190.9546452
38.8619	190.2678624
38.8882	187.5577886
38.9144	173.0912512
38.9407	184.1505703
38.967	174.96183
38.9933	179.9540795
39.0195	168.6812985
39.0458	155.792742
39.0721	174.1834218
39.0983	153.9691054
39.1246	163.4234542
39.1509	176.17905
39.1772	171.40025
39.2034	154.7750232
39.2297	172.4537612
39.256	180.342064
39.2822	173.9022994
39.3085	151.9273525
39.3348	164.3014596
39.3611	165.2378978
39.3873	170.2712979
39.4136	168.7296216
39.4399	154.0522494
39.4662	161.5746228
39.4924	169.8963048
39.5187	167.1245823
39.545	166.840355
39.5712	160.3425024
39.5975	165.3987575
39.6238	153.938463
39.6501	154.0406385
39.6763	169.4574773
39.7026	164.6069796
39.7289	163.0474056
39.7551	175.1609706
39.7814	183.591161
39.8077	162.1367621
39.834	158.101146
39.8602	164.024723
39.8865	163.694196
39.9128	173.7803312
39.9391	159.7564
39.9653	174.4485345
39.9916	165.8051736
40.0179	177.5994402
40.0441	168.9460579
40.0704	159.4401216
40.0967	177.1071239
40.123	172.609146
40.1492	155.176658
40.1755	171.5895605
40.2018	170.0134122
40.228	156.728288
40.2543	163.1104236
40.2806	174.9789264
40.3069	164.1700037
40.3331	169.3183538
40.3594	190.8596026
40.3857	186.3800055
40.412	177.20662
40.4382	175.6635408
40.4645	183.789759
40.4908	175.0417284
40.517	184.028214
40.5433	182.850283
40.5696	180.8592768
40.5959	178.0130215
40.6221	183.205671
40.6484	181.2105672
40.6747	180.9210656
40.7009	206.4756657
40.7272	206.6090856
40.7535	207.598329
40.7798	220.0478008
40.806	223.576074
40.8323	232.2541224
40.8586	259.6155444
40.8849	249.1525806
40.9111	282.1229456
40.9374	292.088349
40.9637	279.0856881
40.9899	277.091724
41.0162	273.0038272
41.0425	235.58395
41.0688	246.823488
41.095	244.02211
41.1213	225.3036027
41.1476	235.7346004
41.1738	248.3191878
41.2001	242.4625885
41.2264	258.077264
41.2527	260.4282951
41.2789	262.7401985
41.3052	254.7291684
41.3315	274.689149
41.3578	252.902947
41.384	241.392872
41.4103	226.0174174
41.4366	227.0311314
41.4628	213.7821968
41.4891	198.3593871
41.5154	182.9168524
41.5417	181.7449375
41.5679	197.447525
41.5942	171.992017
41.6205	195.533109
41.6467	177.414942
41.673	197.071617
41.6993	183.3101228
41.7256	179.9625128
41.7518	168.3015058
41.7781	180.6067263
41.8044	177.6687
41.8307	183.8877572
41.8569	183.5425065
41.8832	164.0564944
41.9095	170.6973935
41.9357	172.9847625
41.962	149.510606
41.9883	181.9353039
42.0146	174.1925316
42.0408	180.8595216
42.0671	184.9269716
42.0934	171.0254842
42.1196	176.3968848
42.1459	175.1583604
42.1722	169.5744162
42.1985	167.9078315
42.2247	171.9812031
42.251	184.848125
42.2773	184.9631875
42.3036	192.1429512
42.3298	171.9859774
42.3561	169.847961
42.3824	173.0473392
42.4086	171.4155612
42.4349	169.7396
42.4612	194.1750676
42.4875	165.956175
42.5137	169.629663
42.54	170.5854
42.5663	171.5847553
42.5925	187.23663
42.6188	172.6913776
42.6451	192.7984971
42.6714	189.3756732
42.6976	168.1431488
42.7239	180.6793731
42.7502	191.948398
42.7765	186.7194225
42.8027	164.9616058
42.829	181.123841
42.8553	173.6496756
42.8815	188.935889
42.9078	181.0280082
42.9341	200.8027857
42.9604	172.7437684
42.9866	173.2789846
43.0129	169.3848002
43.0392	185.6280696
43.0654	190.2198718
43.0917	175.9434111
43.118	186.399114
43.1443	183.794718
43.1705	165.947402
43.1968	183.154432
43.2231	197.2270053
43.2494	195.9630314
43.2756	187.5131748
43.3019	212.4391214
43.3282	189.560875
43.3544	199.6036576
43.3807	202.8915339
43.407	226.063656
43.4333	199.0548139
43.4595	220.9046385
43.4858	211.993275
43.5121	211.2077334
43.5383	224.0480918
43.5646	184.713904
43.5909	175.2790089
43.6172	190.389078
43.6434	180.465459
43.6697	181.9716399
43.696	172.511808
43.7223	186.7379433
43.7485	168.169234
43.7748	174.661452
43.8011	177.0440462
43.8273	180.3493395
43.8536	170.371236
43.8799	184.6466192
43.9062	187.5233802
43.9324	168.8761456
43.9587	177.1975197
43.985	176.863685
44.0112	174.1963296
44.0375	167.430575
44.0638	167.0899296
44.0901	167.6305602
44.1163	181.0532952
44.1426	173.8335588
44.1689	176.6756
44.1952	172.6264512
44.2214	198.0676506
44.2477	173.3182409
44.274	181.257756
44.3002	192.8830708
44.3265	172.696044
44.3528	178.7861368
44.3791	184.9277097
44.4053	183.6159155
44.4316	187.9012364
44.4579	200.06055
44.4841	194.1730965
44.5104	177.596496
44.5367	174.8956209
44.563	169.428526
44.5892	178.3568
44.6155	175.695839
44.6418	191.6026056
44.6681	181.4864903
44.6943	179.7157803
44.7206	196.099831
44.7469	172.9467685
44.7731	175.8239637
44.7994	186.6790998
44.8257	184.4577555
44.852	177.075696
44.8782	204.2855664
44.9045	179.168955
44.9308	206.4120952
44.957	176.546139
44.9833	192.1236743
45.0096	165.5002992
45.0359	189.5110672
45.0621	191.513925
45.0884	179.4067436
45.1147	179.5113913
45.141	189.501918
45.1672	185.863028
45.1935	180.322065
45.2198	180.427002
45.246	183.336792
45.2723	191.0038337
45.2986	169.86975
45.3249	186.5119635
45.3511	176.1890235
45.3774	186.2288496
45.4037	180.6613223
45.4299	180.7655721
45.4562	187.506825
45.4825	194.7105825
45.5088	189.6351696
45.535	199.215625
45.5613	182.2452
45.5876	163.3403708
45.6139	188.1573375
45.6401	168.7770898
45.6664	193.625536
45.6927	185.6494401
45.7189	184.7957938
45.7452	189.156402
45.7715	197.4124795
45.7978	188.915925
45.824	195.21024
45.8503	180.0541281
45.8766	171.0738414
45.9028	189.34905
45.9291	178.9397736
45.9554	191.4961518
45.9817	193.0311766
46.0079	195.073496
46.0342	188.9243568
46.0605	191.9341035
46.0868	198.7723684
46.113	197.409753
46.1393	204.7662134
46.1656	174.5521336
46.1918	173.21925
46.2181	171.3767148
46.2444	192.1917264
46.2707	186.5171917
46.2969	200.1414987
46.3232	179.5024
46.3495	195.038696
46.3758	193.7117166
46.402	201.570288
46.4283	173.1311307
46.4546	195.9919574
46.4808	172.3508064
46.5071	192.3068585
46.5334	186.1336
46.5597	184.2832926
46.5859	202.3691496
46.6122	195.2118936
46.6385	179.744779
46.6647	196.3650576
46.691	208.662079
46.7173	209.2467867
46.7436	197.2112484
46.7698	186.0970342
46.7961	202.2995403
46.8224	186.821376
46.8487	195.2185329
46.8749	214.3589177
46.9012	198.861088
46.9275	207.7480425
46.9537	202.9808451
46.98	202.10796
47.0063	198.3195797
47.0326	193.539149
47.0588	197.5528424
47.0851	210.8941629
47.1114	206.583489
47.1376	212.1192
47.1639	190.1176809
47.1902	191.7337826
47.2165	174.606617
47.2427	185.0496559
47.269	196.969923
47.2953	193.6269582
47.3216	174.5220608
47.3478	187.9234182
47.3741	187.5066878
47.4004	210.8369792
47.4266	207.017109
47.4529	184.3545165
47.4792	202.7836632
47.5055	194.962572
47.5317	193.5966141
47.558	196.17675
47.5843	188.3386594
47.6105	215.7231755
47.6368	185.068968
47.6631	205.0466562
47.6894	179.8367274
47.7156	206.2745388
47.7419	187.4824413
47.7682	187.1080394
47.7945	178.2256905
47.8207	172.3458028
47.847	189.904743
47.8733	194.5092179
47.8995	184.604673
47.9258	191.7032
47.9521	177.8063868
47.9784	196.9033536
48.0046	202.5314074
48.0309	187.1283864
48.0572	192.2288
48.0834	206.8547868
48.1097	176.8993669
48.136	191.533144
48.1623	186.6289125
48.1885	180.706875
48.2148	180.8055
48.2411	198.5121265
48.2674	210.1562596
48.2936	201.2394312
48.3199	200.8175044
48.3462	192.901338
48.3724	198.0366056
48.3987	206.7108477
48.425	213.893225
48.4513	194.8226773
48.4775	194.9280275
48.5038	198.0410154
48.5301	194.605701
48.5563	207.8695203
48.5826	196.3708692
48.6089	233.9546357
48.6352	215.3080304
48.6614	196.1541034
48.6877	224.6937355
48.714	226.812384
48.7403	230.0054757
48.7665	211.3052445
48.7928	222.1048256
48.8191	201.3787875
48.8453	211.1582319
48.8716	207.7043
48.8979	201.2148585
48.9242	209.9826664
48.9504	207.549696
48.9767	213.7832955
49.003	206.204624
49.0292	188.4682448
49.0555	202.8444925
49.0818	219.3465642
49.1081	210.2317761
49.1343	224.1998109
49.1606	196.150794
49.1869	191.0911065
49.2132	193.2602364
49.2394	190.802675
49.2657	195.5355633
49.292	217.722764
49.3182	184.450068
49.3445	211.2438045
49.3708	190.2750632
49.3971	189.8824524
49.4233	227.0506402
49.4496	212.7321792
49.4759	182.4671192
49.5021	206.7702717
49.5284	206.3848428
49.5547	215.7611638
49.581	193.167576
49.6072	199.9666232
49.6335	205.780491
49.6598	191.935127
49.6861	193.0304985
49.7123	197.8052417
49.7386	220.7399068
49.7649	216.6763746
49.7911	217.8360625
49.8174	201.8601048
49.8437	180.6834125
49.87	191.15171
49.8962	196.4912356
49.9225	201.2375975
49.9488	211.2334752
49.975	184.80755
50.0013	179.1546579
50.0276	204.2626908
50.0539	193.9588625
50.0801	208.6837767
50.1064	210.3466672
50.1327	201.032127
50.159	222.053893
50.1852	221.6680284
50.2115	216.009873
50.2378	210.3959064
50.264	204.725272
50.2903	214.7898713
50.3166	216.4620132
50.3429	222.8680183
50.3691	228.2223921
50.3954	243.0570142
50.4217	259.9742852
50.4479	245.9335125
50.4742	263.4248498
50.5005	284.5703175
50.5268	284.718518
50.553	289.618137
50.5793	336.1500278
50.6056	316.285
50.6319	304.8546699
50.6581	297.1097565
50.6844	276.1286112
50.7107	261.4643692
50.7369	253.177131
50.7632	234.272168
50.7895	231.7524885
50.8158	232.3806534
50.842	227.721318
50.8683	201.8962827
50.8946	218.4396232
50.9208	204.7525368
50.9471	212.2965657
50.9734	187.4291918
50.9997	194.4618561
51.0259	204.613859
51.0522	206.8635144
51.0785	231.998547
51.1048	198.0311
51.131	177.373439
51.1573	188.1053921
51.1836	219.6800112
51.2098	211.752523
51.2361	215.0891478
51.2624	197.5652896
51.2887	211.0530005
51.3149	207.9279748
51.3412	198.433738
51.3675	191.0357325
51.3937	176.6915406
51.42	204.08598
51.4463	206.8655723
51.4726	195.6988252
51.4988	202.2357876
51.5251	207.6976781
51.5514	199.246161
51.5777	206.3108
51.6039	205.3319181
51.6302	200.583327
51.6565	191.542302
51.6827	188.4351242
51.709	206.836
51.7353	205.8547587
51.7616	211.9119904
51.7878	192.0291624
51.8141	186.7380164
51.8404	204.6658992
51.8666	189.6242896
51.8929	206.4818491
51.9192	202.2772032
51.9455	201.2888125
51.9717	190.5802239
51.998	194.47252
52.0243	196.7038783
52.0506	208.722906
52.0768	205.5992064
52.1031	213.8311224
52.1294	188.969075
52.1556	203.7197736
52.1819	185.3501088
52.2082	203.4031472
52.2345	206.221806
52.2607	203.6076872
52.287	205.331049
52.3133	206.5329084
52.3395	201.193038
52.3658	201.8177932
52.3921	203.0193875
52.4184	197.093184
52.4446	206.5268348
52.4709	206.6304042
52.4972	215.4485088
52.5235	183.83225
52.5497	208.5697593
52.576	194.951808
52.6023	191.7879858
52.6285	203.4091525
52.6548	211.145748
52.6811	195.3415188
52.7074	208.0888152
52.7336	237.828536
52.7599	207.7684862
52.7862	214.9981926
52.8124	201.9018052
52.8387	191.5402875
52.865	213.68033
52.8913	205.4827005
52.9175	210.0295575
52.9438	230.5173052
52.9701	236.1407058
52.9964	216.3843012
53.0226	201.5919252
53.0489	207.2090034
53.0752	212.3008
53.1014	229.0263382
53.1277	235.1963279
53.154	249.185952
53.1803	230.4302399
53.2065	233.895774
53.2328	206.809428
53.2591	225.818584
53.2853	222.5726981
53.3116	208.8215372
53.3379	229.4596458
53.3642	212.3361518
53.3904	217.4590992
53.4167	218.1003861
53.443	199.288947
53.4693	202.7555856
53.4955	217.8871715
53.5218	214.622418
53.5481	203.5898762
53.5743	241.08435
53.6006	220.566469
53.6269	229.5767589
53.6532	220.782918
53.6794	213.5903326
53.7057	216.4876767
53.732	238.462616
53.7583	212.2377684
53.7845	229.12197
53.8108	204.5886616
53.8371	210.8799207
53.8633	223.8558748
53.8896	205.4810448
53.9159	189.244809
53.9422	205.6816086
53.9684	219.2736092
53.9947	202.480125
54.021	195.826125
54.0472	199.3260736
54.0735	212.941443
54.0998	184.8590166
54.1261	192.2559072
54.1523	195.1648892
54.1786	183.394561
54.2049	208.3636356
54.2312	198.8658104
54.2574	198.9618858
54.2837	191.1329077
54.31	182.15574
54.3362	170.9416852
54.3625	191.9539875
54.3888	195.4733472
54.4151	192.7382842
54.4413	183.1949745
54.4676	196.900374
54.4939	207.7852407
54.5201	188.5305058
54.5464	200.5671128
54.5727	194.4425301
54.599	213.263694
54.6252	191.1882
54.6515	190.1325685
54.6778	197.0587912
54.7041	203.4445479
54.7303	193.8547226
54.7566	214.4816022
54.7829	195.1914727
54.8091	204.986034
54.8354	215.3386158
54.8617	221.1475127
54.888	197.267472
54.9142	212.243383
54.9405	211.740687
54.9668	227.8923528
54.993	214.252728
55.0193	248.7422553
55.0456	241.9804576
55.0719	239.2323336
55.0981	260.5589149
55.1244	233.727456
55.1507	224.6288011
55.177	239.688888
55.2032	213.9124
55.2295	239.916948
55.2558	208.9221798
55.282	210.790266
55.3083	205.6915677
55.3346	189.0783282
55.3609	192.0469621
55.3871	211.1910123
55.4134	196.2742628
55.4397	205.0160106
55.4659	206.2776821
55.4922	183.8456586
55.5185	179.87994
55.5448	199.6280112
55.571	193.331509
55.5973	199.2051259
55.6236	197.5750272
55.6499	171.0121427
55.6761	183.2857212
55.7024	196.1281504
55.7287	180.560988
55.7549	188.7303365
55.7812	193.5049828
55.8075	190.6942275
55.8338	215.1834652
55.86	194.33694
55.8863	186.8837872
55.9126	181.156824
55.9388	175.9834648
55.9651	191.7923977
55.9914	180.7962306
56.0177	175.6154895
56.0439	171.0459828
56.0702	204.9926512
56.0965	189.3256875
56.1228	192.3328356
56.149	193.601752
56.1753	181.3900437
56.2016	193.7831168
56.2278	205.0065588
56.2541	185.7510382
56.2804	179.4219152
56.3067	178.3233189
56.3329	191.8698574
56.3592	171.4446864
56.3855	173.8364965
56.4117	189.2048418
56.438	171.063578
56.4643	203.4973372
56.4906	174.7819164
56.5168	181.9275792
56.5431	190.2675315
56.5694	195.6169852
56.5957	192.7649542
56.6219	188.7207927
56.6482	190.621193
56.6745	195.413676
56.7007	176.6226805
56.727	183.79548
56.7533	202.7795409
56.7796	183.965904
56.8058	176.3252032
56.8321	179.3621076
56.8584	188.3718792
56.8846	185.443796
56.9109	183.7652961
56.9372	193.3587312
56.9635	186.3276085
56.9897	186.4133087
57.016	175.780328
57.0423	194.2860738
57.0686	182.5053828
57.0948	200.402748
57.1211	181.4737347
57.1474	187.5006194
57.1736	184.0418184
57.1999	207.3496375
57.2262	178.259613
57.2525	189.047755
57.2787	199.2725973
57.305	193.404375
57.3313	184.5494547
57.3575	188.82089
57.3838	184.7184522
57.4101	183.0233988
57.4364	184.8877716
57.4626	168.8251188
57.4889	189.2534588
57.5152	174.9612384
57.5415	192.418776
57.5677	172.127423
57.594	173.991474
57.6203	185.4797457
57.6465	178.358271
57.6728	177.8052424
57.6991	178.5210154
57.7254	180.969129
57.7516	187.6927
57.7779	191.9959617
57.8042	187.86365
57.8304	180.141696
57.8567	192.8363811
57.883	178.453289
57.9093	192.4326039
57.9355	190.0863755
57.9618	192.0274434
57.9881	193.2743373
58.0144	189.7651024
58.0406	192.2885078
58.0669	183.2591364
58.0932	176.7195144
58.1194	201.6161986
58.1457	175.6581597
58.172	180.565888
58.1983	193.3929509
58.2245	184.3969915
58.2508	192.9849004
58.2771	174.248529
58.3033	173.1024977
58.3296	179.8301568
58.3559	181.7786285
58.3822	195.2300768
58.4084	219.0315
58.4347	180.7969618
58.461	168.075375
58.4873	189.498852
58.5135	175.5405
58.5398	207.9333696
58.5661	193.3852622
58.5923	201.4403274
58.6186	202.7031188
58.6449	199.1580804
58.6712	188.8625928
58.6974	186.4816398
58.7237	203.0665546
58.75	189.70375
58.7762	184.263387
58.8025	186.8155425
58.8288	197.3117952
58.8551	206.581401
58.8813	177.232713
58.9076	183.497174
58.9339	196.4266887
58.9602	198.990675
58.9864	187.3997928
59.0127	175.2087063
59.039	191.87675
59.0652	196.8643116
59.0915	195.7701395
59.1178	190.3001982
59.1441	188.5513908
59.1703	202.1849151
59.1966	203.5179108
59.2229	185.6637915
59.2491	212.2895253
59.2754	203.1367958
59.3017	206.962933
59.328	210.139776
59.3542	225.0711264
59.3805	228.258642
59.4068	246.3005928
59.4331	238.9804951
59.4593	257.0425539
59.4856	242.8797048
59.5119	251.0807061
59.5381	256.7878253
59.5644	251.8978476
59.5907	231.5098695
59.617	238.468
59.6432	242.3303216
59.6695	233.7254315
59.6958	242.5440354
59.722	224.55472
59.7483	229.0152339
59.7746	239.0984
59.8009	218.6320904
59.8271	224.351625
59.8534	268.0833786
59.8797	240.7762737
59.906	239.624
59.9322	244.1038506
59.9585	256.6823385
59.9848	248.037148
60.011	270.64961
60.0373	230.1229709
60.0636	229.0225068
60.0899	237.2349252
60.1161	241.065561
60.1424	230.5258192
60.1687	225.632625
60.1949	232.6532885
60.2212	208.9073428
60.2475	223.39773
60.2738	229.8239994
60.3	189.7038
60.3263	199.1974426
60.3526	198.0168806
60.3789	181.740489
60.4051	207.0082777
60.4314	193.2596172
60.4577	199.6313254
60.4839	195.3025131
60.5102	223.1616176
60.5365	201.7681545
60.5628	206.9430876
60.589	218.362756
60.6153	203.3037162
60.6416	197.691616
60.6678	194.0156244
60.6941	189.0621215
60.7204	195.4589676
60.7467	189.2259705
60.7729	198.119654
60.7992	193.1590584
60.8255	177.4279835
60.8518	194.6040564
60.878	197.8535
60.9043	220.1690445
60.9306	197.415144
60.9568	205.119632
60.9831	178.4975337
61.0094	197.670456
61.0357	211.7328433
61.0619	200.3440939
61.0882	207.4555272
61.1145	220.9289175
61.1407	213.99245
61.167	207.050295
61.1933	214.788483
61.2196	190.699054
61.2458	214.3603
61.2721	218.3124923
61.2984	209.4566328
61.3247	218.4999061
61.3509	214.114641
61.3772	224.3950432
61.4035	213.0087415
61.4297	212.4239026
61.456	204.832848
61.4823	201.7234263
61.5086	216.5717806
61.5348	199.9881
61.5611	213.5554559
61.5874	216.171774
61.6137	192.5428125
61.6399	193.9191254
61.6662	213.2417196
61.6925	199.8837
61.7187	189.0443781
61.745	200.67125
61.7713	197.5446174
61.7976	197.0107488
61.8238	197.7125124
61.8501	210.6614406
61.8764	185.010436
61.9026	201.802476
61.9289	210.3105444
61.9552	186.485152
61.9815	203.3613015
62.0077	200.904948
62.034	201.6105
62.0603	175.1962269
62.0866	169.4343314
62.1128	181.1830376
62.1391	176.0400703
62.1654	202.03755
62.1916	207.9687104
62.2179	181.4896143
62.2442	174.4082484
62.2705	179.6503925
62.2967	195.3001545
62.323	190.895349
62.3493	187.671393
62.3755	195.5471925
62.4018	199.5609564
62.4281	185.9733099
62.4544	206.2244288
62.4806	193.9397824
62.5069	205.0851389
62.5332	217.5530028
62.5595	182.4860615
62.5857	184.5026436
62.612	204.803852
62.6383	217.2922627
62.6645	196.4532075
62.6908	203.118192
62.7171	196.6181085
62.7434	192.8104682
62.7696	196.782696
62.7959	207.3520618
62.8222	196.319375
62.8484	203.628816
62.8747	205.6631437
62.901	205.05726
62.9273	186.1389534
62.9535	186.9089415
62.9798	188.9394
63.0061	181.7725985
63.0324	200.2539348
63.0586	196.427539
63.0849	201.7455102
63.1112	160.4286704
63.1374	182.8459104
63.1637	197.3865625
63.19	176.42648
63.2163	175.8045303
63.2425	205.538125
63.2688	181.265112
63.2951	177.3528702
63.3213	196.5493152
63.3476	195.9974744
63.3739	181.5662235
63.4002	200.0910312
63.4264	188.9472456
63.4527	199.6221942
63.479	191.770059
63.5053	201.7563381
63.5315	179.3494245
63.5578	185.3981026
63.5841	188.0817678
63.6103	182.2435095
63.6366	184.2915936
63.6629	200.9201124
63.6892	160.5604732
63.7154	175.854504
63.7417	191.2251
63.768	208.585128
63.7942	190.0429218
63.8205	208.7568555
63.8468	167.59785
63.8731	191.6193
63.8993	192.336893
63.9256	188.4526688
63.9519	183.8617125
63.9782	197.2447906
64.0044	192.653244
64.0307	182.7436178
64.057	190.185233
64.0832	180.2660416
64.1095	175.66003
64.1358	204.4649304
64.1621	188.5082498
64.1883	175.875942
64.2146	193.285946
64.2409	204.0933393
64.2671	184.7679125
64.2934	198.2165522
64.3197	190.9651893
64.346	208.48104
64.3722	186.4218912
64.3985	183.149334
64.4248	197.3331624
64.4511	189.3573318
64.4773	208.1972017
64.5036	155.9052012
64.5299	187.5238894
64.5561	186.9544656
64.5824	187.0306304
64.6087	198.5425351
64.635	191.19033
64.6612	186.547562
64.6875	185.3296875
64.7138	189.4172926
64.74	194.22
64.7663	201.0345952
64.7926	184.2701544
64.8189	179.6131719
64.8451	169.5699365
64.8714	202.074411
64.8977	177.1058233
64.924	176.528356
64.9502	186.731825
64.9765	196.9437715
65.0028	207.8789544
65.029	201.850016
65.0553	206.6806881
65.0816	174.9393408
65.1079	186.5341335
65.1341	189.9961697
65.1604	208.3829592
65.1867	187.4117625
65.2129	199.0297708
65.2392	212.0274
65.2655	183.5918515
65.2918	189.0850528
65.318	186.417572
65.3443	170.1565572
65.3706	179.115444
65.3969	202.9919776
65.4231	173.7637536
65.4494	180.640344
65.4757	171.2189555
65.5019	184.2568447
65.5282	183.6100164
65.5545	180.274875
65.5808	191.2991936
65.607	185.208561
65.6333	211.9299257
65.6596	179.1850484
65.6858	188.189817
65.7121	195.7563459
65.7384	195.8346936
65.7647	187.6924538
65.7909	187.1093196
65.8172	211.1415776
65.8435	192.0654895
65.8698	206.501823
65.896	213.50304
65.9223	198.426123
65.9486	176.5444022
65.9748	176.6145396
66.0011	195.9572659
66.0274	203.5624742
66.0537	214.674525
66.0799	174.8474154
66.1062	207.9701052
66.1325	163.2811425
66.1587	209.5246029
66.185	189.620025
66.2113	208.9628628
66.2376	195.2684448
66.2638	197.3998602
66.2901	194.0311227
66.3164	216.9209444
66.3427	214.950348
66.3689	188.7531516
66.3952	195.7330496
66.4215	205.508121
66.4477	200.007577
66.474	214.644546
66.5003	219.5839906
66.5266	203.7709758
66.5528	217.6942088
66.5791	217.047866
66.6054	231.0541326
66.6316	224.88165
66.6579	199.9737
66.6842	213.9229136
66.7105	192.4597925
66.7367	221.7660541
66.763	200.289
66.7893	203.1730506
66.8156	217.818856
66.8418	205.4048514
66.8681	175.5287625
66.8944	190.2476736
66.9206	206.3162098
66.9469	216.1715401
66.9732	193.217682
66.9995	194.030552
67.0257	205.9699761
67.052	192.7745
67.0783	213.8456204
67.1045	185.20842
67.1308	189.5102484
67.1571	184.010454
67.1834	211.3589764
67.2096	213.5248992
67.2359	218.516675
67.2622	210.866997
67.2885	203.9514435
67.3147	199.1168826
67.341	242.023554
67.3673	207.6933859
67.3935	188.836587
67.4198	191.7419112
67.4461	188.3095112
67.4724	204.5088444
67.4986	182.7862088
67.5249	194.1340875
67.5512	199.8164496
67.5774	206.9895762
67.6037	178.1357495
67.63	199.37324
67.6563	174.0796599
67.6825	189.646365
67.7088	205.9701696
67.7351	200.3604258
67.7614	196.9146284
67.7876	203.3628
67.8139	202.763561
67.8402	188.6635962
67.8664	190.9081832
67.8927	205.7827737
67.919	180.392864
67.9453	186.170122
67.9715	201.8073835
67.9978	174.9583394
68.0241	181.4202747
68.0503	209.1185719
68.0766	190.7506332
68.1029	207.1690218
68.1292	186.674008
68.1554	193.8339576
68.1817	188.9314907
68.208	187.572
68.2343	199.0394531
68.2605	169.968645
68.2868	188.471568
68.3131	190.7301752
68.3393	195.0403622
68.3656	186.5697224
68.3919	184.5213462
68.4182	192.4603966
68.4444	187.537656
68.4707	206.096807
68.497	199.052282
68.5232	198.4431872
68.5495	201.398431
68.5758	196.469667
68.6021	207.2469441
68.6283	182.2767648
68.6546	221.6857034
68.6809	210.3695967
68.7072	202.5488256
68.7334	229.8444896
68.7597	211.2985581
68.786	212.067238
68.8122	229.3510626
68.8385	210.8523255
68.8648	210.1753696
68.8911	203.0909628
68.9173	225.4284883
68.9436	178.8396984
68.9699	202.6335662
68.9961	208.4372181
69.0224	215.695
69.0487	212.1866551
69.075	187.0551
69.1012	203.0193256
69.1275	195.8382075
69.1538	234.085613
69.1801	200.3455696
69.2063	186.7185974
69.2326	198.351399
69.2589	214.2870366
69.2851	169.6099248
69.3114	192.7550034
69.3377	199.3458875
69.364	192.207644
69.3902	201.6479212
69.4165	189.4376285
69.4428	175.7597268
69.4691	186.7329408
69.4953	188.1932724
69.5216	202.0297696
69.5479	215.8766816
69.5741	189.1719779
69.6004	190.705096
69.6267	205.9557786
69.653	175.595213
69.6792	198.1676448
69.7055	208.419445
69.7318	200.478925
69.758	186.742166
69.7843	188.2780414
69.8106	201.403581
69.8369	187.7215872
69.8631	206.6550498
69.8894	190.0292786
69.9157	206.1114836
69.942	182.89833
69.9682	202.6279072
69.9945	194.6547045
70.0208	192.5572
70.047	182.402388
70.0733	204.4038161
70.0996	181.0672668
70.1259	192.846225
70.1521	194.3914691
70.1784	202.464684
70.2047	207.6655026
70.2309	197.5595217
70.2572	182.2471768
70.2835	168.399266
70.3098	188.2193346
70.336	187.586112
70.3623	170.0656791
70.3886	192.0904894
70.4149	187.0219744
70.4411	208.3647738
70.4674	182.0172942
70.4937	193.152738
70.5199	190.2626902
70.5462	182.2208346
70.5725	171.2794575
70.5988	204.4541248
70.625	181.011875
70.6513	220.0787995
70.6776	203.1981
70.7038	192.2436322
70.7301	181.9885473
70.7564	213.7550844
70.7827	192.4581613
70.8089	198.4065378
70.8352	207.3346304
70.8615	191.892942
70.8878	209.6861124
70.914	169.909944
70.9403	201.7542132
70.9666	184.7970264
70.9928	179.6827768
71.0191	181.2407432
71.0454	182.7998142
71.0717	196.9396807
71.0979	195.519225
71.1242	188.9058752
71.1505	186.7700625
71.1767	212.0353893
71.203	179.502763
71.2293	206.9923458
71.2556	196.665456
71.2818	216.8392356
71.3081	204.2977065
71.3344	216.9992448
71.3607	217.7928564
71.3869	208.2355873
71.4132	214.953732
71.4395	224.748667
71.4657	226.3318719
71.492	257.657168
71.5183	232.434475
71.5446	232.51995
71.5708	231.1021132
71.5971	212.5717899
71.6234	245.4533918
71.6496	226.1261376
71.6759	208.2901654
71.7022	202.4153106
71.7285	209.9493195
71.7547	222.0090418
71.781	198.11556
71.8073	200.4859816
71.8336	232.740864
71.8598	211.8426904
71.8861	202.2155993
71.9124	192.5094948
71.9386	187.3281144
71.9649	185.1656877
71.9912	184.5134456
72.0175	171.0415625
72.0437	177.8758953
72.07	175.70666
72.0963	202.8068919
72.1225	185.5711925
72.1488	187.1539872
72.1751	184.1908552
72.2014	197.831836
72.2276	193.3532852
72.2539	175.3602153
72.2802	176.2191276
72.3065	183.0077515
72.3327	192.1156512
72.359	177.134832
72.3853	184.0034326
72.4115	197.6109835
72.4378	168.2730094
72.4641	196.2327828
72.4904	184.9955008
72.5166	178.2458028
72.5429	191.9485134
72.5692	163.2807
72.5954	195.1364352
72.6217	190.6319625
72.648	178.568784
72.6743	205.8862919
72.7005	182.478255
72.7268	202.2532308
72.7531	200.798556
72.7794	191.045925
72.8056	200.943456
72.8319	190.4554185
72.8582	219.303182
72.8844	201.9626724
72.9107	184.5369817
72.937	182.3425
72.9633	187.0049379
72.9895	173.3500625
73.0158	196.9966284
73.0421	179.5374818
73.0683	193.3387218
73.0946	199.4751634
73.1209	195.0134403
73.1472	181.3319088
73.1734	196.6900992
73.1997	199.7619813
73.226	203.641506
73.2523	202.176348
73.2785	185.4678835
73.3048	175.6383008
