TwoTheta	Intensity
20.3662	159.7524728
20.3925	149.76252
20.4188	149.0980776
20.445	138.2082
20.4713	142.0298794
20.4976	137.0879488
20.5239	128.069136
20.5501	129.5067302
20.5764	129.8988132
20.6027	119.3308384
20.629	125.713126
20.6552	118.3336408
20.6815	121.938124
20.7078	110.6624832
20.734	120.526742
20.7603	120.0152943
20.7866	108.2566128
20.8129	113.5968082
20.8391	113.7398078
20.8654	119.0997032
20.8917	130.364208
20.9179	117.0147326
20.9442	121.5182484
20.9705	121.0207555
20.9968	115.692368
21.023	123.299895
21.0493	119.2863831
21.0756	111.9746628
21.1019	125.5141012
21.1281	123.6838974
21.1544	113.916444
21.1807	114.2910572
21.2069	119.2888125
21.2332	112.3660944
21.2595	124.8995625
21.2858	125.5010768
21.312	110.566656
21.3383	124.2529209
21.3646	125.9656816
21.3908	122.5478932
21.4171	117.79405
21.4434	120.1688136
21.4697	129.9346244
21.4959	119.3452368
21.5222	130.0371324
21.5485	134.46264
21.5748	120.9051792
21.601	114.982123
21.6273	124.140702
21.6536	120.6755128
21.6798	129.1682484
21.7061	132.9498625
21.7324	119.745524
21.7587	128.2892952
21.7849	132.9750296
21.8112	129.0568704
21.8375	128.5136875
21.8637	130.0452876
21.89	121.31438
21.9163	122.8189452
21.9426	125.0289348
21.9688	121.5094328
21.9951	129.4411635
22.0214	128.0103982
22.0477	129.0672358
22.0739	119.3315034
22.1002	135.584727
22.1265	130.9225005
22.1527	128.0647587
22.179	124.291116
22.2053	123.7501369
22.2316	132.7004204
22.2578	121.2604944
22.2841	123.2533571
22.3104	127.1246592
22.3366	129.8426558
22.3629	119.2613457
22.3892	127.7975536
22.4155	128.889125
22.4417	129.264192
22.468	142.536992
22.4943	144.5708661
22.5206	132.7814576
22.5468	119.3176656
22.5731	133.7907637
22.5994	123.1215312
22.6256	127.7441376
22.6519	129.0705262
22.6782	129.4471656
22.7045	135.273411
22.7307	131.4061767
22.757	127.530228
22.7833	142.395625
22.8096	130.4481024
22.8358	133.6807732
22.8621	133.1260083
22.8884	107.7585872
22.9146	140.351925
22.9409	132.8736928
22.9672	130.8671056
22.9935	128.3727105
23.0197	128.7722018
23.046	132.030534
23.0723	143.7173567
23.0985	128.7279405
23.1248	138.7488
23.1511	140.3651193
23.1774	130.141101
23.2036	120.6123128
23.2299	129.4602327
23.2562	136.1417948
23.2825	132.1747525
23.3087	139.1296303
23.335	136.859775
23.3613	127.9965627
23.3875	139.342725
23.4138	142.1920074
23.4401	137.7105875
23.4664	133.4768832
23.4926	134.3541794
23.5189	136.4566578
23.5452	137.1036996
23.5714	134.3098372
23.5977	136.9138554
23.624	127.21524
23.6503	144.1249282
23.6765	144.284591
23.7028	133.8260088
23.7291	135.7067229
23.7554	139.562975
23.7816	147.8977704
23.8079	140.1094915
23.8342	150.7036466
23.8604	138.9391092
23.8867	147.3092789
23.913	138.504096
23.9393	142.3909564
23.9655	134.302662
23.9918	164.703707
24.0181	139.6172153
24.0443	154.0277858
24.0706	153.9555576
24.0969	143.8343961
24.1232	142.9782064
24.1494	139.8733248
24.1757	137.5113816
24.202	145.45402
24.2283	148.6406205
24.2545	153.870548
24.2808	166.4206032
24.3071	144.8217018
24.3333	164.7607743
24.3596	146.9127476
24.3859	151.8997711
24.4122	145.7164218
24.4384	162.148784
24.4647	164.1092076
24.491	176.800529
24.5172	187.4585112
24.5435	203.760137
24.5698	228.0323138
24.5961	235.4584653
24.6223	274.4401558
24.6486	278.5784772
24.6749	272.1888219
24.7012	280.729138
24.7274	270.9628492
24.7537	231.8184005
24.78	218.11356
24.8062	197.1596776
24.8325	187.8081975
24.8588	172.9675304
24.8851	167.974425
24.9113	153.8771001
24.9376	169.3761792
24.9639	166.4343213
24.9901	166.0842046
25.0164	157.6533528
25.0427	165.1315638
25.069	144.14675
25.0952	149.2662496
25.1215	154.396739
25.1478	142.5125826
25.1741	145.8083872
25.2003	163.2727437
25.2266	152.6713832
25.2529	148.1082585
25.2791	148.2619215
25.3054	147.3533442
25.3317	164.909367
25.358	133.38308
25.3842	146.212992
25.4105	147.177616
25.4368	144.6845184
25.463	155.171522
25.4893	153.190693
25.5156	165.596244
25.5419	145.2823272
25.5681	156.3489315
25.5944	155.6907352
25.6207	155.8507181
25.647	143.725788
25.6732	140.1243256
25.6995	152.0639415
25.7258	145.7881086
25.752	148.074
25.7783	150.6483852
25.8046	147.2926568
25.8309	155.7861579
25.8571	158.1161665
25.8834	152.6085264
25.9097	153.3076949
25.9359	162.358734
25.9622	159.278097
25.9885	152.6824375
26.0148	166.104498
26.041	163.563521
26.0673	168.3426234
26.0936	153.038964
26.1199	153.7156115
26.1461	163.413125
26.1724	148.3189908
26.1987	149.8303653
26.2249	158.7130948
26.2512	156.4046496
26.2775	153.828485
26.3038	163.2939904
26.33	165.37873
26.3563	162.5393021
26.3826	165.155076
26.4088	168.3561
26.4351	154.1959383
26.4614	159.3240894
26.4877	160.3035604
26.5139	159.0834
26.5402	158.4184538
26.5665	151.9338135
26.5928	164.8221744
26.619	171.905502
26.6453	167.9186806
26.6716	175.5791428
26.6978	155.1943114
26.7241	164.8075247
26.7504	159.6731376
26.7767	165.3996759
26.8029	153.848646
26.8292	159.8483736
26.8555	161.133
26.8817	153.4407436
26.908	163.977352
26.9343	163.0063836
26.9606	153.3518928
26.9868	159.1141728
27.0131	158.7019625
27.0394	165.0484976
27.0657	166.9141719
27.0919	162.280481
27.1182	159.590607
27.1445	167.6715765
27.1707	164.7359541
27.197	156.953887
27.2233	165.5993339
27.2496	164.3423376
27.2758	159.972567
27.3021	149.888529
27.3284	172.5241892
27.3546	170.1182574
27.3809	161.4377864
27.4072	170.7194488
27.4335	174.8885625
27.4597	179.0647037
27.486	168.07689
27.5123	167.3573209
27.5386	173.8511818
27.5648	161.667552
27.5911	171.0096378
27.6174	172.0287846
27.6436	179.959836
27.6699	174.6800787
27.6962	168.7806428
27.7225	157.962805
27.7487	163.6063352
27.775	168.677575
27.8013	163.6106505
27.8275	168.133755
27.8538	169.7410572
27.8801	179.4920838
27.9064	173.5499016
27.9326	171.9530856
27.9589	183.7738497
27.9852	175.7750412
28.0115	158.152929
28.0377	169.4037834
28.064	171.022016
28.0903	178.2048632
28.1165	183.938143
28.1428	187.6280476
28.1691	169.0146
28.1954	171.2306642
28.2216	196.9585464
28.2479	195.6732033
28.2742	184.9698164
28.3004	195.4425624
28.3267	180.8659795
28.353	202.298655
28.3793	225.2748834
28.4055	226.3634295
28.4318	250.2567036
28.4581	253.1632576
28.4844	286.3251888
28.5106	312.1340488
28.5369	319.2708372
28.5632	328.191168
28.5894	324.0036702
28.6157	305.5298289
28.642	292.091116
28.6683	270.5714154
28.6945	260.947783
28.7208	226.463508
28.7471	240.7569625
28.7733	212.4908205
28.7996	216.284996
28.8259	219.5092285
28.8522	219.3921288
28.8784	202.1488
28.9047	207.4490319
28.931	193.172287
28.9573	206.0311895
28.9835	211.637517
29.0098	201.8501884
29.0361	213.8508765
29.0623	222.5009688
29.0886	258.161325
29.1149	274.7864262
29.1412	302.9519152
29.1674	343.9419808
29.1937	382.8753755
29.22	411.82668
29.2462	393.3028976
29.2725	401.5894275
29.2988	359.203288
29.3251	312.1950146
29.3513	277.6045954
29.3776	258.9047888
29.4039	256.3726041
29.4302	236.3539362
29.4564	201.2755812
29.4827	221.12025
29.509	215.179628
29.5352	198.7423608
29.5615	206.9305
29.5878	186.7877814
29.6141	187.8718504
29.6403	171.3505743
29.6666	176.7536028
29.6929	191.4598192
29.7191	186.3684761
29.7454	196.4386216
29.7717	181.1012511
29.798	179.711738
29.8242	168.6856752
29.8505	196.5058415
29.8768	185.1764064
29.9031	185.0403828
29.9293	190.7992875
29.9556	175.98915
29.9819	174.2847847
30.0081	182.8693614
30.0344	171.1360112
30.0607	189.7731991
30.087	180.82287
30.1132	192.272782
30.1395	183.0371835
30.1658	186.3341466
30.192	186.828096
30.2183	194.8475984
30.2446	176.7494424
30.2709	181.6254
30.2971	179.5709117
30.3234	181.0003746
30.3497	184.9510718
30.376	163.57476
30.4022	186.8519212
30.4285	192.7036905
30.4548	189.0633984
30.481	170.510714
30.5073	185.9114862
30.5336	170.4690888
30.5599	171.5938385
30.5861	182.5684309
30.6124	184.6233844
30.6387	185.7624381
30.665	166.75627
30.6912	205.5696576
30.7175	189.09693
30.7438	188.9513948
30.77	195.85105
30.7963	177.7254473
30.8226	199.0523508
30.8489	194.1012788
30.8751	176.5746969
30.9014	177.0341206
30.9277	182.0095145
30.9539	198.9407153
30.9802	196.8481908
31.0065	204.766926
31.0328	180.3936664
31.059	176.663592
31.0853	171.6219413
31.1116	176.9627808
31.1379	195.9196668
31.1641	182.7774465
31.1904	182.2766976
31.2167	197.0710271
31.2429	188.7696018
31.2692	179.7979
31.2955	195.596875
31.3218	181.4158656
31.348	199.185192
31.3743	170.9271864
31.4006	186.7707688
31.4268	193.8090756
31.4531	185.7620086
31.4794	183.6193402
31.5057	186.7342839
31.5319	179.9840852
31.5582	195.9133056
31.5845	183.9165435
31.6108	185.397342
31.637	193.112248
31.6633	187.6683791
31.6896	189.1552224
31.7158	187.9795466
31.7421	196.4201148
31.7684	197.8853636
31.7947	202.0235238
31.8209	205.1811632
31.8472	203.0259
31.8735	218.460969
31.8997	217.3326561
31.926	236.124696
31.9523	252.2953608
31.9786	246.8428134
32.0048	269.3844016
32.0311	286.6142828
32.0574	306.5649162
32.0837	341.5630702
32.1099	348.8740635
32.1362	401.7025
32.1625	382.2513125
32.1887	417.7771373
32.215	420.47018
32.2413	391.6028298
32.2676	348.2319392
32.2938	327.297663
32.3201	308.7215952
32.3464	290.1148616
32.3726	275.8469246
32.3989	258.1868341
32.4252	262.7738208
32.4515	246.0797245
32.4777	243.907527
32.504	229.575752
32.5303	238.5446899
32.5566	271.9778364
32.5828	272.1967112
32.6091	273.1012125
32.6354	265.8479684
32.6616	258.5818872
32.6879	248.9183585
32.7142	241.267225
32.7405	245.55375
32.7667	225.5987295
32.793	231.256236
32.8193	220.1518644
32.8455	202.5581985
32.8718	199.6304414
32.8981	201.5008625
32.9244	202.3533624
32.9506	202.151931
32.9769	194.4318024
33.0032	207.2930992
33.0295	201.9753925
33.0557	165.2785
33.082	182.28182
33.1083	189.6774507
33.1345	180.848101
33.1608	187.5574848
33.1871	174.232275
33.2134	196.5236878
33.2396	189.3992408
33.2659	192.6760928
33.2922	177.9135168
33.3184	166.925184
33.3447	185.4965661
33.371	185.275792
33.3973	179.5104875
33.4235	183.82925
33.4498	181.5320646
33.4761	176.4525231
33.5024	206.9443248
33.5286	175.3210494
33.5549	183.5117481
33.5812	178.4169156
33.6074	174.6912652
33.6337	191.9811596
33.66	177.75846
33.6863	188.7780252
33.7125	178.40655
33.7388	183.8089824
33.7651	168.1164329
33.7913	182.6757678
33.8176	183.9001088
33.8439	181.9109625
33.8702	181.0023488
33.8964	174.7698384
33.9227	178.8065517
33.949	181.423456
33.9753	189.6840999
34.0015	190.544406
34.0278	176.5362264
34.0541	180.2142972
34.0803	173.9458512
34.1066	180.4921272
34.1329	178.1396051
34.1592	178.6184568
34.1854	189.0794474
34.2117	176.0534082
34.238	192.93113
34.2642	182.0456946
34.2905	183.591337
34.3168	185.5166208
34.3431	195.6869838
34.3693	194.7708231
34.3956	177.7220652
34.4219	185.0177125
34.4482	170.4496936
34.4744	184.2311936
34.5007	203.0366195
34.527	175.880538
34.5532	186.7945992
34.5795	180.8162055
34.6058	179.8809484
34.6321	198.4073009
34.6583	189.5462427
34.6846	187.8864782
34.7109	173.5545
34.7371	188.5182417
34.7634	173.469366
34.7897	178.2972125
34.816	182.43584
34.8422	183.6532362
34.8685	172.878023
34.8948	181.0342224
34.9211	190.5993638
34.9473	179.8388058
34.9736	176.3368912
34.9999	170.6245125
35.0261	160.1743553
35.0524	182.2023752
35.0787	174.6568473
35.105	183.564045
35.1312	173.8291776
35.1575	184.92845
35.1838	177.0096978
35.21	184.8525
35.2363	159.6556753
35.2626	183.6476208
35.2889	173.8684103
35.3151	170.3247273
35.3414	173.0314944
35.3677	186.7768237
35.394	153.751536
35.4202	189.6397508
35.4465	187.582878
35.4728	177.718728
35.499	184.523802
35.5253	176.5252157
35.5516	161.8308832
35.5779	171.5922117
35.6041	184.7140708
35.6304	177.4037616
35.6567	187.554242
35.6829	193.2942693
35.7092	169.6187
35.7355	174.961008
35.7618	178.0580022
35.788	182.661952
35.8143	175.7049558
35.8406	179.203
35.8669	179.693169
35.8931	177.2401278
35.9194	163.1459148
35.9457	175.2352875
35.9719	164.8592177
35.9982	194.2462872
36.0245	186.4988365
36.0508	173.1159416
36.077	176.236145
36.1033	186.9067841
36.1296	177.6492432
36.1558	175.897967
36.1821	178.6672098
36.2084	171.2295236
36.2347	179.6516426
36.2609	174.8863207
36.2872	182.1980312
36.3135	187.9949895
36.3398	171.0877784
36.366	166.301718
36.3923	173.227348
36.4186	183.2219766
36.4448	170.0878816
36.4711	175.1342222
36.4974	179.0562444
36.5237	183.3854977
36.5499	185.4176427
36.5762	190.8911878
36.6025	171.958545
36.6287	189.6267799
36.655	174.881005
36.6813	191.8065177
36.7076	185.0797192
36.7338	186.3505674
36.7601	187.2559494
36.7864	182.3869712
36.8127	183.695373
36.8389	182.2788772
36.8652	173.1927096
36.8915	181.3955055
36.9177	201.9029013
36.944	193.180176
36.9703	193.724372
36.9966	186.5368572
37.0228	175.8583
37.0491	188.7281154
37.0754	188.8620876
37.1016	201.3503832
37.1279	171.3452585
37.1542	183.0587434
37.1805	196.759206
37.2067	170.5183061
37.233	187.728786
37.2593	165.7293664
37.2856	187.9939952
37.3118	185.7754522
37.3381	176.5718749
37.3644	176.6962476
37.3906	177.231444
37.4169	182.7815565
37.4432	180.2141216
37.4695	178.35482
37.4957	166.7808736
37.522	175.490394
37.5483	187.7415
37.5745	185.1295615
37.6008	186.8383752
37.6271	169.698221
37.6534	166.6916018
37.6796	179.354896
37.7059	193.6197965
37.7322	181.6050786
37.7585	193.8898975
37.7847	185.3717382
37.811	181.568422
37.8373	189.564873
37.8635	171.1808835
37.8898	183.9170892
37.9161	183.6655884
37.9424	196.0483808
37.9686	182.7428718
37.9949	195.9017044
38.0212	185.35335
38.0474	208.880226
38.0737	202.2855681
38.1	184.1373
38.1263	189.4495847
38.1525	209.457225
38.1788	203.6075404
38.2051	189.0388348
38.2314	209.0875266
38.2576	191.670576
38.2839	201.7944369
38.3102	206.300427
38.3364	208.0516428
38.3627	201.404175
38.389	219.546691
38.4153	201.296172
38.4415	221.038625
38.4678	220.805172
38.4941	240.973066
38.5204	240.367296
38.5466	243.7301518
38.5729	279.653525
